fragment_id,page_id,book_id,catalog_generation,viewer_page,fragment_sequence,candidate_type,token_count,char_count,source_structure_class,classification_certainty,text_sha256,uncertain_A,uncertain_B,action_jaccard,position_jaccard,action_exact_set,position_exact_set,stability_stratum,analysis_version,action_observe_A,action_observe_B,action_observe_consensus,action_observe_disagree,action_describe_A,action_describe_B,action_describe_consensus,action_describe_disagree,action_recall_A,action_recall_B,action_recall_consensus,action_recall_disagree,action_explain_A,action_explain_B,action_explain_consensus,action_explain_disagree,action_compare_A,action_compare_B,action_compare_consensus,action_compare_disagree,action_classify_A,action_classify_B,action_classify_consensus,action_classify_disagree,action_measure_A,action_measure_B,action_measure_consensus,action_measure_disagree,action_experiment_A,action_experiment_B,action_experiment_consensus,action_experiment_disagree,action_investigate_A,action_investigate_B,action_investigate_consensus,action_investigate_disagree,action_predict_A,action_predict_B,action_predict_consensus,action_predict_disagree,action_infer_A,action_infer_B,action_infer_consensus,action_infer_disagree,action_discuss_A,action_discuss_B,action_discuss_consensus,action_discuss_disagree,action_solve_A,action_solve_B,action_solve_consensus,action_solve_disagree,action_create_A,action_create_B,action_create_consensus,action_create_disagree,action_decide_A,action_decide_B,action_decide_consensus,action_decide_disagree,action_act_on_environment_A,action_act_on_environment_B,action_act_on_environment_consensus,action_act_on_environment_disagree,position_receiver_A,position_receiver_B,position_receiver_consensus,position_receiver_disagree,position_instruction_follower_A,position_instruction_follower_B,position_instruction_follower_consensus,position_instruction_follower_disagree,position_observer_A,position_observer_B,position_observer_consensus,position_observer_disagree,position_experimenter_A,position_experimenter_B,position_experimenter_consensus,position_experimenter_disagree,position_investigator_A,position_investigator_B,position_investigator_consensus,position_investigator_disagree,position_reasoner_A,position_reasoner_B,position_reasoner_consensus,position_reasoner_disagree,position_collaborator_A,position_collaborator_B,position_collaborator_consensus,position_collaborator_disagree,position_decision_maker_A,position_decision_maker_B,position_decision_maker_consensus,position_decision_maker_disagree,position_community_agent_A,position_community_agent_B,position_community_agent_consensus,position_community_agent_disagree
LTMD-CN5-G2014-VP116-F012,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,12,heading_candidate,2,7,textual,high,c8646649fbf4bf3ed7e938a6c346e8b8789d000ebbe7d4719aa0ef90994703d1,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP116-F013,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,13,heading_candidate,4,27,textual,high,c9755ef8d76f7e18fbde86c3b9a30b69eeee8de9fbbcefa25bc2d86392353f83,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP116-F014,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,14,heading_candidate,2,9,textual,high,320f0a7d4f91f540cdc77bf5b70b078c4d2b18ef7e0a4419fa742b03dc34cb10,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP116-F015,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,15,heading_candidate,3,12,textual,high,601ea89999583ad54b2ccbecf5d6891a5e3a0d4fa906c7de513330c84f9982ec,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F001,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,1,heading_candidate,3,10,textual,high,217e9b9069937822563d3dd43de20ec43d8056744b89f509880fa92d1f32ae36,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F002,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,2,heading_candidate,8,47,textual,high,38de16f201985fb0a920cf3f528c4f7123015e79383796af05353fa240207dbc,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F003,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,3,heading_candidate,3,23,textual,high,20806a46d6cb831421d25b0c8f3e77b0e2ac16e8391f57fdb25179156ff157fc,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F004,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,4,heading_candidate,9,75,textual,high,9e6152cd93393d5545e80d178c21af88413c90915fdbb41ecc7d0d2926cde9f4,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F005,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,5,heading_candidate,1,5,textual,high,b090d1e9dd119cc404faa3a1a0b7a78ecc23fd1580c4e0ce4f26317bf60288fb,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F006,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,6,expository_candidate,32,179,textual,high,d8fa0ab718051419f39b9ebb4da0d9aa06678933852fd8ea5f86ca95f85847f1,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F007,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,7,heading_candidate,4,23,textual,high,6034a8f17248f221a18066b8470537716da8239fe33eb94860c2e2c44006e15c,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F008,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,8,expository_candidate,15,102,textual,high,948425108b8910438027c249e2da8424a0ef24942437c592fcd4481b56675112,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F009,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,9,heading_candidate,4,26,textual,high,9bc5edb22ccbee0d4506c8687f23943920107fcc4c9599e45bddf815f3fa739a,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F010,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,10,heading_candidate,3,19,textual,high,ac15975d909db8ddc4783fc31c2d0271599ed58282385c87bfe28343e4837286,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F011,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,11,expository_candidate,33,191,textual,high,e38c97385d65c8570540b1c71f4d0c942abaad71c4f1f63c75d6b740f7ae726d,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F012,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,12,experiment_candidate,32,202,textual,high,f291aeb1ba7871644c6d6529cdcb863af333bea79273fdef20b18381ff292c1b,0,0,0.0,0.0,0,0,method_sensitive,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F013,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,13,heading_candidate,5,36,textual,high,61dea562e50aec97fb3f0052f00724c478e3f48852387a9eac2e172ffea14579,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F014,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,14,expository_candidate,30,165,textual,high,34eaf4c8da36990e11660b1b940c2bf20300a70a93340bcdb0ef9356e1d403dd,0,1,0.0,0.5,0,0,uncertain,HISTCOMP_0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LTMD-CN5-G2014-VP117-F015,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,15,heading_candidate,2,22,textual,high,5b2e91efd7a277024c4d3354f01b2b9242d9bcc64aaa67b2764f6d08d2bc3d20,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F016,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,16,heading_candidate,5,45,textual,high,14e636cd2a5dc9651cfb61b4954becc9f74b441d9cde00d7aac1eeb5a6fd433b,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F017,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,17,heading_candidate,1,2,textual,high,a951efc79deb7ff3ecb2daabc383401317b475842f9f41aa2bc43f15942d312d,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F018,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,18,experiment_candidate,12,81,textual,high,9364dfe815bc572fc41b5f992f59cbee9755f2c4bb82ee9b799e60f52ce452f3,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP117-F019,LTMD-CN5-G2014-VP117,LTMD-CN5-G2014,2014,117,19,heading_candidate,1,1,textual,high,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP119-F001,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,1,expository_candidate,17,114,textual,high,18212436101156c3044aa5e369d659c85d576a787bd19377f7a105fae0ea6d52,0,0,0.0,0.5,0,0,method_sensitive,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP119-F002,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,2,heading_candidate,3,17,textual,high,72aff87541b7b5819654ab312871ab36b135c863085ad97bb54cf327395f7886,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP119-F003,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,3,heading_candidate,2,14,textual,high,f9a0d68c3097d59e0b9ad0b48d565571d09f2d4b11c516afa41e26d053b6ef78,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP119-F004,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,4,heading_candidate,2,19,textual,high,3e07449131ae1ae066fff0ca588995f8064bb411adea2b32fe73d7eb6178aaea,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP119-F005,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,5,heading_candidate,4,21,textual,high,477e39ad50768e727a3f038ac2c24b7a5eed3a37aedc37fc2035b97199c05e19,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP119-F006,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,6,heading_candidate,11,50,textual,high,8f879c6e97cc4fb5035de2c52c2cfba5b3cd923f1995b34d15462f47580d8532,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP119-F007,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,7,heading_candidate,4,28,textual,high,d80d8a8f6e2256f18d3b676f52873d7a51500198e04b6901d708fcf4b7df566d,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP119-F008,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,8,heading_candidate,7,50,textual,high,8789d69303501bbedb57810d3401a59d4ae5c4984fbe208c5526a21c1bbc835c,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP119-F009,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,9,heading_candidate,2,6,textual,high,8f764e05abd4a3d2ed86902868210f8ea3cf2b2ba038f6e833a413e6d4a0ec07,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP119-F010,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,10,heading_candidate,1,3,textual,high,3038bfb575bee6a0e61945eff8784835bb2c720634e42734678c083994b7f018,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP119-F011,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,11,heading_candidate,7,44,textual,high,9e47bff7ebafa149f6bd54e8aeacbb9ee7cc5c92967a9c6c53b219d1c2f975ae,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP119-F012,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,12,expository_candidate,14,70,textual,high,5b97f2f5ef93e47ebbfaf25f4f1db04ec54fa289ae81de0376a7617e93bea8af,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
LTMD-CN5-G2014-VP119-F013,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,13,instruction_candidate,10,62,textual,high,006f31001a1016edbadb3c40467d0587e8e376fda4937b7a2008d95c33348caf,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
LTMD-CN5-G2014-VP119-F014,LTMD-CN5-G2014-VP119,LTMD-CN5-G2014,2014,119,14,heading_candidate,1,14,textual,high,77f329a4be89dd58c0cf7a33f38a96749d5f26e4e995d460d3436c660f08cd12,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
