fragment_id,page_id,catalog_generation,candidate_type,source_structure_class,action_jaccard,position_jaccard,action_exact_set,position_exact_set,action_empty_both,position_empty_both,action_size_A,action_size_B,position_size_A,position_size_B,uncertain_A,uncertain_B,stability_stratum,agreement_version
LTMD-CN5-G2014-VP108-F020,LTMD-CN5-G2014-VP108,2014,experiment_candidate,textual,0.333333,0.5,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F021,LTMD-CN5-G2014-VP108,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F022,LTMD-CN5-G2014-VP108,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F023,LTMD-CN5-G2014-VP108,2014,question_candidate,textual,0.333333,0.5,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F024,LTMD-CN5-G2014-VP108,2014,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F025,LTMD-CN5-G2014-VP108,2014,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F026,LTMD-CN5-G2014-VP108,2014,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F027,LTMD-CN5-G2014-VP108,2014,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F028,LTMD-CN5-G2014-VP108,2014,expository_candidate,textual,0.0,0.0,0,0,0,0,0,2,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F029,LTMD-CN5-G2014-VP108,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F030,LTMD-CN5-G2014-VP108,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F031,LTMD-CN5-G2014-VP108,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F032,LTMD-CN5-G2014-VP108,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F033,LTMD-CN5-G2014-VP108,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F034,LTMD-CN5-G2014-VP108,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F035,LTMD-CN5-G2014-VP108,2014,expository_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP108-F036,LTMD-CN5-G2014-VP108,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F001,LTMD-CN5-G2014-VP109,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F002,LTMD-CN5-G2014-VP109,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F003,LTMD-CN5-G2014-VP109,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F004,LTMD-CN5-G2014-VP109,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F005,LTMD-CN5-G2014-VP109,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F006,LTMD-CN5-G2014-VP109,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F007,LTMD-CN5-G2014-VP109,2014,activity_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,1,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F008,LTMD-CN5-G2014-VP109,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F009,LTMD-CN5-G2014-VP109,2014,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F010,LTMD-CN5-G2014-VP109,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F011,LTMD-CN5-G2014-VP109,2014,expository_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F012,LTMD-CN5-G2014-VP109,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F013,LTMD-CN5-G2014-VP109,2014,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F014,LTMD-CN5-G2014-VP109,2014,question_candidate,textual,1.0,0.5,1,0,0,0,1,1,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F015,LTMD-CN5-G2014-VP109,2014,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F016,LTMD-CN5-G2014-VP109,2014,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F017,LTMD-CN5-G2014-VP109,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F018,LTMD-CN5-G2014-VP109,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F019,LTMD-CN5-G2014-VP109,2014,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F020,LTMD-CN5-G2014-VP109,2014,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F021,LTMD-CN5-G2014-VP109,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP109-F022,LTMD-CN5-G2014-VP109,2014,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F001,LTMD-CN5-G2014-VP110,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F002,LTMD-CN5-G2014-VP110,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F003,LTMD-CN5-G2014-VP110,2014,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F004,LTMD-CN5-G2014-VP110,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F005,LTMD-CN5-G2014-VP110,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F006,LTMD-CN5-G2014-VP110,2014,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F007,LTMD-CN5-G2014-VP110,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F008,LTMD-CN5-G2014-VP110,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F009,LTMD-CN5-G2014-VP110,2014,instruction_candidate,textual,0.333333,0.0,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F010,LTMD-CN5-G2014-VP110,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F011,LTMD-CN5-G2014-VP110,2014,activity_candidate,textual,0.0,0.0,0,0,0,0,0,1,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F012,LTMD-CN5-G2014-VP110,2014,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F013,LTMD-CN5-G2014-VP110,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F014,LTMD-CN5-G2014-VP110,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F015,LTMD-CN5-G2014-VP110,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F016,LTMD-CN5-G2014-VP110,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F017,LTMD-CN5-G2014-VP110,2014,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F018,LTMD-CN5-G2014-VP110,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP110-F019,LTMD-CN5-G2014-VP110,2014,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F001,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F002,LTMD-CN5-G2014-VP111,2014,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F003,LTMD-CN5-G2014-VP111,2014,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F004,LTMD-CN5-G2014-VP111,2014,expository_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F005,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F006,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F007,LTMD-CN5-G2014-VP111,2014,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F008,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F009,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F010,LTMD-CN5-G2014-VP111,2014,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F011,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F012,LTMD-CN5-G2014-VP111,2014,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F013,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F014,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F015,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F016,LTMD-CN5-G2014-VP111,2014,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F017,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F018,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F019,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F020,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F021,LTMD-CN5-G2014-VP111,2014,expository_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F022,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F023,LTMD-CN5-G2014-VP111,2014,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F024,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F025,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F026,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F027,LTMD-CN5-G2014-VP111,2014,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F028,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F029,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F030,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F031,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F032,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F033,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F034,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F035,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F036,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F037,LTMD-CN5-G2014-VP111,2014,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F038,LTMD-CN5-G2014-VP111,2014,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F039,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F040,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F041,LTMD-CN5-G2014-VP111,2014,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F042,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F043,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F044,LTMD-CN5-G2014-VP111,2014,expository_candidate,textual,0.0,0.5,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F045,LTMD-CN5-G2014-VP111,2014,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F046,LTMD-CN5-G2014-VP111,2014,question_candidate,textual,0.0,0.0,0,0,0,0,1,1,1,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F047,LTMD-CN5-G2014-VP111,2014,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F048,LTMD-CN5-G2014-VP111,2014,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F049,LTMD-CN5-G2014-VP111,2014,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F050,LTMD-CN5-G2014-VP111,2014,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,0,1,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F051,LTMD-CN5-G2014-VP111,2014,expository_candidate,textual,0.0,0.5,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F052,LTMD-CN5-G2014-VP111,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP111-F053,LTMD-CN5-G2014-VP111,2014,expository_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP113-F001,LTMD-CN5-G2014-VP113,2014,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP113-F002,LTMD-CN5-G2014-VP113,2014,expository_candidate,mixed_text_image,0.0,0.5,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP113-F003,LTMD-CN5-G2014-VP113,2014,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP113-F004,LTMD-CN5-G2014-VP113,2014,instruction_candidate,mixed_text_image,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP113-F005,LTMD-CN5-G2014-VP113,2014,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP113-F006,LTMD-CN5-G2014-VP113,2014,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP113-F007,LTMD-CN5-G2014-VP113,2014,question_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,2,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP113-F008,LTMD-CN5-G2014-VP113,2014,expository_candidate,mixed_text_image,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP113-F009,LTMD-CN5-G2014-VP113,2014,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP113-F010,LTMD-CN5-G2014-VP113,2014,expository_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP113-F011,LTMD-CN5-G2014-VP113,2014,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F001,LTMD-CN5-G2014-VP114,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F002,LTMD-CN5-G2014-VP114,2014,instruction_candidate,textual,0.25,0.0,0,0,0,0,2,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F003,LTMD-CN5-G2014-VP114,2014,experiment_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F004,LTMD-CN5-G2014-VP114,2014,experiment_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F005,LTMD-CN5-G2014-VP114,2014,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F006,LTMD-CN5-G2014-VP114,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F007,LTMD-CN5-G2014-VP114,2014,activity_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F008,LTMD-CN5-G2014-VP114,2014,experiment_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F009,LTMD-CN5-G2014-VP114,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F010,LTMD-CN5-G2014-VP114,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F011,LTMD-CN5-G2014-VP114,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F012,LTMD-CN5-G2014-VP114,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F013,LTMD-CN5-G2014-VP114,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F014,LTMD-CN5-G2014-VP114,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F015,LTMD-CN5-G2014-VP114,2014,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F016,LTMD-CN5-G2014-VP114,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F017,LTMD-CN5-G2014-VP114,2014,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F018,LTMD-CN5-G2014-VP114,2014,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F019,LTMD-CN5-G2014-VP114,2014,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F020,LTMD-CN5-G2014-VP114,2014,question_candidate,textual,0.0,0.0,0,0,0,0,0,1,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F021,LTMD-CN5-G2014-VP114,2014,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F022,LTMD-CN5-G2014-VP114,2014,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G2014-VP114-F023,LTMD-CN5-G2014-VP114,2014,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
